SMILES,title,i_i_glide_lignum,docking_status,message,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-1.369,grid,-1.369,-0.4211,0.0,-0.0,-1.084,-18.72,-1.564,1.307,0.0,-17.43,-20.29,9.033
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-3.097,grid,-3.097,-5.029,0.0,-0.0,1.702,-20.75,-0.2684,1.307,0.0,-17.06,-21.02,15.42
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-1.365,grid,-1.365,-0.1092,-0.2188,-0.0,-1.08,-18.25,-2.342,1.307,0.0,-16.31,-20.6,11.88
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-5.305,grid,-5.305,-4.719,0.0,-0.0,-0.9954,-17.13,-0.2738,1.307,0.0,-15.86,-17.4,15.94
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-3.723,grid,-3.723,-4.723,-0.02808,-0.0,0.3453,-18.79,2.099,1.307,0.0,-15.52,-16.69,11.36
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-0.6519,grid,-0.6519,-0.01124,0.0,-0.0,-1.064,-15.92,-0.5852,1.307,0.0,-15.44,-16.5,3.704
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-0.4671,grid,-0.4671,-0.02223,0.0,-0.0,-1.088,-13.84,0.1859,1.307,0.0,-12.51,-13.66,3.419
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-0.5849,grid,-0.5849,-0.01162,0.0,-0.0,-1.086,-13.04,-0.9497,1.307,0.0,-12.47,-13.99,4.459
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-0.6405,grid,-0.6405,-0.131,0.0,-0.0,-0.6857,-16.47,-2.052,1.307,0.0,-11.84,-18.52,14.92
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-0.5088,grid,-0.5088,0.0,0.0,-0.0,-1.085,-11.03,-1.199,1.307,0.0,-11.03,-12.23,3.641
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-4.612,grid,-4.612,-5.179,-0.04766,-0.0,-0.3112,-13.19,1.851,1.307,0.0,-7.28,-11.34,19.28
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@H]2CO2)cc1,BPA_CID2286__prepared_state_001,2,Done,,5.047,-2.262,grid,-2.262,-4.835,0.0,-0.0,1.551,-9.132,1.139,1.307,0.0,-4.995,-7.993,11.47
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-4.861,grid,-4.861,-5.095,0.0,-0.0,0.5497,-33.77,0.4354,1.307,0.0,-31.91,-33.33,15.67
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-7.238,grid,-7.238,-5.329,0.0,-0.0,-1.703,-28.19,-0.689,1.307,0.0,-31.04,-28.88,14.76
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-6.603,grid,-6.603,-5.367,0.0,-0.0,-1.166,-29.88,0.7745,1.307,0.0,-31.01,-29.1,13.6
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-4.679,grid,-4.679,-5.213,-0.05094,-0.0,0.7305,-30.65,0.5276,1.307,0.0,-30.1,-30.12,12.39
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-5.892,grid,-5.892,-5.617,0.0,-0.0,-0.3562,-25.82,0.4341,1.307,0.0,-27.86,-25.38,10.59
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-1.905,grid,-1.905,-0.4897,-0.03422,-0.0,-1.085,-24.92,-2.387,1.307,0.0,-26.63,-27.3,6.37
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-2.107,grid,-2.107,-0.5779,-0.405,-0.0,-0.9095,-26.21,-1.412,1.307,0.0,-26.15,-27.62,8.515
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-4.562,grid,-4.562,-4.939,-0.05514,-0.0,0.5862,-27.58,-0.5511,1.307,0.0,-23.18,-28.13,21.92
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-3.521,grid,-3.521,-4.369,0.0,-0.0,0.6953,-24.49,0.4662,1.307,0.0,-22.17,-24.02,13.01
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-2.157,grid,-2.157,-1.208,0.0,-0.0,-1.083,-22.52,-0.3192,1.307,0.0,-21.61,-22.84,8.163
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-6.305,grid,-6.305,-4.732,0.0,-0.0,-1.894,-18.45,-0.4166,1.307,0.0,-20.85,-18.87,12.67
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-4.808,grid,-4.808,-5.218,0.0,-0.0,0.05337,-18.95,-0.01799,1.307,0.0,-18.13,-18.96,14.36
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-6.351,grid,-6.351,-5.418,-0.1567,-0.0,-1.095,-17.81,-0.6565,1.307,0.0,-17.42,-18.47,18.86
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-4.283,grid,-4.283,-5.095,-0.0959,-0.0,-0.2403,-3.785,0.2032,1.307,0.0,-3.608,-3.581,11.25
CC(C)(c1ccc(OC[C@@H]2CO2)cc1)c1ccc(OC[C@@H]2CO2)cc1,BPA_CID2286__prepared_state_002,3,Done,,5.233,-3.491,grid,-3.491,-5.21,-0.007591,-0.0,0.007679,-4.434,4.226,1.307,0.0,7.326,-0.208,24.28
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-2.033,grid,-2.281,-1.235,-0.004123,-0.0,0.0,-23.33,-0.112,0.1409,0.0,-26.7,-23.45,0.9925
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-1.902,grid,-2.15,-1.347,0.0,-0.0,0.0,-21.38,0.8379,0.1409,0.0,-23.58,-20.55,1.003
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-1.672,grid,-1.92,-1.151,0.0,-0.0,0.0,-21.05,0.9487,0.1409,0.0,-21.07,-20.1,4.378
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-1.338,grid,-1.586,-0.7942,0.0,-0.0,0.0,-19.01,0.1188,0.1409,0.0,-20.68,-18.89,1.644
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-0.9426,grid,-1.19,-0.6465,0.0,-0.0,0.0,-17.05,1.118,0.1409,0.0,-16.18,-15.93,3.423
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-0.0792,grid,-0.3271,-0.01988,0.0,-0.0,0.0,-13.65,1.561,0.1409,0.0,-12.05,-12.08,1.14
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-0.3325,grid,-0.5804,-0.2096,0.0,-0.0,0.0,-11.56,0.4421,0.1409,0.0,-11.95,-11.12,0.2477
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-0.1131,grid,-0.361,-0.01577,0.0,-0.0,0.0,-13.82,1.368,0.1409,0.0,-11.74,-12.46,2.612
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c([O-])c(Br)c1,BPA_CID6618__prepared_state_003,4,Done,,0.5874,-0.3081,grid,-0.556,-0.3393,0.0,-0.0,0.0,-13.03,1.961,0.1409,0.0,-11.54,-11.07,0.9017
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c(O)c(Br)c1,BPA_CID6618__prepared_state_004,5,Done,,0.8313,-1.578,grid,-2.403,-1.066,0.0,-0.0,0.0,-24.1,-1.815,0.1404,0.0,-29.47,-25.92,0.3241
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c(O)c(Br)c1,BPA_CID6618__prepared_state_004,5,Done,,0.8313,-1.856,grid,-2.682,-1.598,0.0,-0.0,0.0,-24.1,-0.1318,0.1404,0.0,-26.63,-24.23,3.487
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c(O)c(Br)c1,BPA_CID6618__prepared_state_004,5,Done,,0.8313,-1.744,grid,-2.569,-1.581,0.0,-0.0,0.0,-24.0,0.4783,0.1404,0.0,-25.8,-23.52,3.384
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c(O)c(Br)c1,BPA_CID6618__prepared_state_004,5,Done,,0.8313,-0.7174,grid,-1.543,-0.3268,-0.139,-0.0,0.0,-16.89,-2.486,0.1404,0.0,-21.31,-19.38,0.8906
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c(O)c(Br)c1,BPA_CID6618__prepared_state_004,5,Done,,0.8313,-0.6414,grid,-1.467,-0.7781,0.0,-0.0,0.0,-15.66,-0.3061,0.1404,0.0,-17.34,-15.97,1.798
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c(O)c(Br)c1,BPA_CID6618__prepared_state_004,5,Done,,0.8313,0.08938,grid,-0.736,-0.1509,0.0,-0.0,0.0,-13.52,-0.3292,0.1404,0.0,-14.05,-13.85,1.871
CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c(O)c(Br)c1,BPA_CID6618__prepared_state_004,5,Done,,0.8313,0.5154,grid,-0.31,-0.007347,0.0,-0.0,0.0,-9.104,0.08122,0.1404,0.0,-9.199,-9.023,0.6068
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-7.035,grid,-7.209,-4.673,0.0,-0.0,-1.827,-31.2,3.74,0.29,0.0,-38.75,-27.46,0.8158
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-7.019,grid,-7.192,-4.687,0.0,-0.0,-1.827,-32.07,4.23,0.29,0.0,-38.64,-27.84,1.731
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-5.887,grid,-6.06,-4.334,0.0,-0.0,-1.827,-19.15,5.122,0.29,0.0,-23.26,-14.03,1.199
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-2.101,grid,-2.275,-0.2678,-0.2549,-0.0,-0.9269,-17.26,-1.681,0.29,0.0,-21.85,-18.94,1.555
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-2.346,grid,-2.52,-0.5536,-0.16,-0.0,-0.9269,-16.98,-2.137,0.29,0.0,-20.45,-19.11,5.51
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-1.697,grid,-1.871,-0.5757,0.0,-0.0,-0.9269,-14.94,0.5892,0.29,0.0,-16.13,-14.35,2.509
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-5.375,grid,-5.549,-4.19,0.0,-0.0,-1.827,-13.54,5.702,0.29,0.0,-16.03,-7.839,1.612
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-1.182,grid,-1.356,-0.2414,0.0,-0.0,-0.9269,-15.19,1.879,0.29,0.0,-14.77,-13.31,1.465
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-1.155,grid,-1.328,-0.2088,0.0,-0.0,-0.9269,-16.19,2.18,0.29,0.0,-14.77,-14.01,2.795
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-1.076,grid,-1.249,0.0,0.0,-0.0,-0.9269,-12.34,0.02788,0.29,0.0,-13.21,-12.31,2.244
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-0.9222,grid,-1.096,-0.029,0.0,-0.0,-0.9269,-13.21,1.537,0.29,0.0,-12.99,-11.67,0.9188
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-0.8773,grid,-1.051,-0.03857,0.0,-0.0,-0.9269,-10.56,1.018,0.29,0.0,-11.23,-9.546,0.03224
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c([O-])c(Cl)c1,BPA_CID6619__prepared_state_005,6,Done,,0.8857,-1.131,grid,-1.305,-0.3263,0.0,-0.0,-0.9269,-9.877,1.014,0.29,0.0,-10.98,-8.863,0.003451
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-7.221,grid,-8.173,-4.766,-0.32,-0.0,-1.82,-25.46,-1.888,0.2886,0.0,-37.28,-27.35,6.354
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-2.803,grid,-3.756,-1.457,-0.2323,-0.0,-0.92,-23.69,-1.668,0.2886,0.0,-31.2,-25.36,0.3524
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-2.786,grid,-3.738,-1.436,-0.2414,-0.0,-0.92,-23.25,-1.782,0.2886,0.0,-30.52,-25.03,1.006
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-1.911,grid,-2.864,-0.2377,-0.32,-0.0,-0.92,-21.42,-4.024,0.2886,0.0,-28.9,-25.45,2.289
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-5.55,grid,-6.503,-4.458,0.0,-0.0,-1.82,-17.46,2.393,0.2886,0.0,-24.74,-15.06,1.513
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-1.19,grid,-2.143,-0.3745,-0.1598,-0.0,-0.92,-16.13,-1.136,0.2886,0.0,-19.75,-17.27,1.906
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-5.492,grid,-6.444,-4.316,-0.169,-0.0,-1.82,-10.3,0.5782,0.2886,0.0,-19.24,-9.718,1.63
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-1.321,grid,-2.274,-0.5775,-0.03188,-0.0,-0.92,-18.02,-0.8809,0.2886,0.0,-17.87,-18.9,9.344
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-0.6852,grid,-1.638,-0.2891,0.0,-0.0,-0.92,-14.06,-0.09547,0.2886,0.0,-15.48,-14.16,2.602
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-0.5132,grid,-1.466,-0.073,-0.01962,-0.0,-0.92,-10.88,-1.318,0.2886,0.0,-14.32,-12.2,0.453
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-1.055,grid,-2.008,0.0,-0.16,-0.0,-0.92,-5.478,-6.283,0.2886,0.0,-13.91,-11.76,2.143
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-0.701,grid,-1.654,-0.1636,-0.16,-0.0,-0.92,-13.63,-0.1131,0.2886,0.0,-12.73,-13.75,7.34
CC(C)(c1cc(Cl)c([O-])c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,BPA_CID6619__prepared_state_006,7,Done,,1.085,-5.52,grid,-6.473,-4.394,-0.16,-0.0,-1.82,1.188,-2.406,0.202,0.0,-10.79,-1.218,1.611
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,BPA_CID6620__prepared_state_007,8,Done,,3.439,-8.874,grid,-8.874,-4.465,-0.32,-0.0,-2.455,-31.1,-4.105,0.5364,0.0,-47.89,-35.2,5.923
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,BPA_CID6620__prepared_state_007,8,Done,,3.439,-8.629,grid,-8.63,-4.112,-0.32,-0.0,-2.526,-32.29,-3.96,0.5364,0.0,-47.64,-36.25,7.67
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,BPA_CID6620__prepared_state_007,8,Done,,3.439,-8.643,grid,-8.644,-4.371,-0.16,-0.0,-2.561,-28.66,-3.293,0.3755,0.0,-46.13,-31.96,2.146
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,BPA_CID6620__prepared_state_007,8,Done,,3.439,-8.984,grid,-8.985,-4.252,-0.456,-0.0,-2.561,-25.8,-5.337,0.3755,0.0,-45.75,-31.13,2.453
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,BPA_CID6620__prepared_state_007,8,Done,,3.439,-8.678,grid,-8.679,-4.115,-0.4138,-0.0,-2.561,-26.12,-5.457,0.5364,0.0,-45.6,-31.58,2.577
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,BPA_CID6620__prepared_state_007,8,Done,,3.439,-8.231,grid,-8.231,-3.521,-0.5925,-0.0,-2.561,-27.65,-4.738,0.5364,0.0,-44.66,-32.39,4.488
